cell_id,r_c,x_c,z_c,radial_pos,A_true,rel_err_N200,rel_err_N317,rel_err_N502,rel_err_N796,rel_err_N1262,rel_err_N2000
9.300000000000000000e+01,1.795460135368363574e-01,-4.087555824687967299e-01,-3.484078910937328799e-01,5.370932738135786311e-01,1.223737004320849669e-01,6.748052686798011734e-03,3.447560169873575830e-04,-9.102359240714674726e-04,7.439211413833302089e-04,-1.443329998008779924e-04,5.577688589997187307e-05
9.400000000000000000e+01,1.971792560099516756e-01,-4.009917803493509569e-01,-3.351318171320865624e-01,5.225971132354220172e-01,1.464558611105968022e-01,2.149504172483940323e-03,-2.309288754394067666e-04,7.512521224641854900e-04,1.014585441203585958e-04,-4.293358066487229507e-05,-9.677770840199606539e-05
9.500000000000000000e+01,1.935815269416445439e-01,-4.575864821788155345e-01,4.145986446666438119e-01,6.174766593420365490e-01,1.544845377574191880e-01,1.400290640695800448e-03,1.039154514441920085e-03,1.351811841916461532e-04,-1.981579381272746687e-04,-2.183175759506994495e-05,-8.920660369871047379e-05
9.600000000000000000e+01,7.231460183487468940e-02,-2.975864084987118185e-01,-1.304987965970866859e-01,3.249424663481982889e-01,1.740133685020861520e-02,-1.557273291264094084e-03,-1.721139448072950273e-03,1.086986196275674388e-03,1.409040867829114418e-03,-6.764982407519992691e-04,5.605071792273985665e-04
9.700000000000000000e+01,1.958943220734432611e-01,7.739172557971158994e-01,-6.938249603501622786e-02,7.770211384361351836e-01,2.144096457072015849e-01,6.506017043832468261e-04,1.519578023632117691e-04,-1.033973406971977482e-05,2.328540950335966642e-04,6.782207678801555062e-06,4.998451333948494835e-06
9.800000000000000000e+01,1.834903333580781282e-01,-6.074259283683792754e-01,2.950965792857290215e-01,6.753134454165161671e-01,1.491092205047236385e-01,3.421553230055884853e-03,8.864356558253572160e-04,1.103935233512931546e-04,-3.537651062897051446e-04,4.494172822555597691e-06,-6.762798588000329403e-05
9.900000000000000000e+01,1.733560741314605913e-01,4.139477574901326284e-01,-6.257556679232737507e-01,7.502818816079808162e-01,1.516857812971264541e-01,1.968166835657703118e-03,1.423997173928714943e-03,-6.270227816794760045e-04,3.770987828302097000e-04,4.137653016211828572e-06,-1.272523960272886612e-04
1.000000000000000000e+02,1.219981885711748371e-01,7.252609321496930050e-01,4.066068789875196821e-01,8.314641145248622411e-01,8.975721553516866069e-02,8.979933739465817411e-03,-2.740487068613628452e-03,-1.254598829584341324e-03,-7.755584487723066189e-05,-3.477902944580835154e-04,-5.836689366933711653e-06
1.010000000000000000e+02,8.485593794589557648e-02,4.949369467130317335e-01,-4.935193409685717514e-01,6.989448627264326364e-01,3.190897369369111169e-02,-1.135195952374656869e-03,-2.548914056880291490e-03,1.329960213749536990e-04,2.777083664163848553e-03,3.504663133573338030e-04,1.778836810943928981e-04
1.020000000000000000e+02,1.702820868077462024e-01,1.553584858045397588e-01,-5.959231259930414942e-02,1.663956214340165940e-01,9.311165821626211925e-02,1.217965223531791708e-03,1.587842434069841602e-03,1.571941806588483814e-03,-2.571897878321793840e-04,-5.431957631252259944e-05,8.381712653338091457e-05
1.030000000000000000e+02,1.885295239675204293e-01,-5.097596470337108915e-02,6.825718849880371142e-01,6.844727366035564531e-01,1.600423882931252539e-01,3.831099195658493883e-03,-1.162571678155699395e-03,2.639844182847905785e-04,2.117344836745083114e-04,1.505909033583385792e-05,-3.397707692232021515e-05
1.040000000000000000e+02,8.991954084384390367e-02,6.845247657251568585e-01,5.214867579347919058e-02,6.865082951269374512e-01,3.525587590622958345e-02,-4.799295091253097389e-03,-6.500501136913694467e-03,-3.013825736539521571e-03,-6.282928953139643724e-04,1.308046153750241913e-03,5.156070736078710581e-05
1.050000000000000000e+02,1.308401611433280542e-01,-7.854140643653648723e-01,8.417185581492278579e-02,7.899114847970306608e-01,9.179826348916406142e-02,4.485181862204479231e-03,4.046117016865302674e-03,2.835013584135515075e-03,-2.022846779623499458e-04,5.621357438334584344e-05,8.578555156679712468e-06
1.060000000000000000e+02,1.164129243461797386e-01,2.644664507927055874e-01,5.878172149722846740e-01,6.445708508865908293e-01,5.638012063346148350e-02,-2.517421458194002426e-03,2.408211398648774093e-03,2.845397398497206964e-03,-1.232840258411638246e-04,-1.077131662515773414e-03,-8.519138355467248402e-05
1.070000000000000000e+02,1.896525973971732726e-01,7.191934584609646075e-01,-1.295685373527046269e-01,7.307716719774806080e-01,1.763292682457730243e-01,-1.067001338925455123e-03,-9.366305748736980519e-04,1.343628117816297873e-03,4.716012984453676893e-04,-1.813975013569280037e-04,-8.222625089859825209e-05
1.080000000000000000e+02,5.607660667826519507e-02,7.544168192920684968e-01,-5.649626820867579280e-01,9.425113099488114932e-01,3.460574530628555273e-02,-2.279397455426546149e-02,1.824735590900861126e-02,-3.703669630433781279e-04,-6.040017711650413901e-04,1.711976072361176548e-03,-1.062029630055083551e-03
1.090000000000000000e+02,1.598009293484841387e-01,4.823462164235607919e-01,-1.216998578007321558e-01,4.974622879041616375e-01,9.369495953198533900e-02,3.141706460725757211e-03,-1.652330205442642530e-03,1.125553883360330687e-03,5.030916512942518182e-04,-1.597292297536023753e-04,-1.698113916411836399e-04
1.100000000000000000e+02,1.421559870423494965e-01,-2.818518885473890734e-01,-2.154380804366911317e-01,3.547591486910183223e-01,6.838849382844686131e-02,3.296233110770652175e-03,1.975426716477990396e-03,5.096472637733384659e-05,-1.425295749056809669e-04,7.993249388604795058e-05,2.051879853277593924e-04
1.110000000000000000e+02,5.425480476702815996e-02,-5.892012594700899442e-01,-5.629496735959860221e-02,5.918844883177447613e-01,1.149670684704037597e-02,5.017237881870917349e-03,-1.016619090722248320e-02,3.735559050239700696e-04,4.203560700947850393e-03,-4.885962955076816883e-04,-8.046285461293933849e-05
1.120000000000000000e+02,1.578829659240110761e-01,3.629379036380514512e-01,-6.342789895454921112e-01,7.307761343092931128e-01,1.195199137646132947e-01,-5.313973199278398951e-03,3.274015379985506513e-03,-3.459079975621781600e-04,-1.423892482144695215e-03,2.276203707973767365e-04,8.485307659267249392e-05
1.130000000000000000e+02,5.239875942853580021e-02,-3.616002482886129243e-01,-5.134686457365821299e-01,6.280165521042786470e-01,1.110911797116437977e-02,-3.796304907494940650e-03,-1.191382033149290809e-02,-2.360220975544780053e-03,-2.413629088278912427e-03,7.164558959227296242e-04,5.167959254765985833e-04
1.140000000000000000e+02,1.636926503534642530e-01,5.813417962585762377e-03,6.414710644665582162e-01,6.414974063675292770e-01,1.125053541098462173e-01,-3.059021688812779693e-03,-1.037848861690671143e-03,6.706206435627137807e-04,-1.050127651298637943e-04,9.801294842071150981e-05,3.096965453064370877e-05
1.150000000000000000e+02,1.269138084893117191e-01,2.853969676492404961e-01,-1.250252889398404954e-01,3.115810520841603148e-01,5.353216826695807867e-02,-2.159779772099246209e-03,-9.742117867159727496e-04,-2.854124712689976029e-03,6.521278193059032446e-04,3.038551008132106546e-04,-1.634102138390325365e-04
1.160000000000000000e+02,1.893656331195509579e-01,-6.417756163525005775e-01,2.554999109416675185e-01,6.907648993947448357e-01,1.631828941086496398e-01,-1.833382509223935308e-03,2.311861447519936164e-03,-7.838865491688329357e-04,3.479192513065054726e-04,-1.658999710022479590e-04,2.752137092332240798e-05
1.170000000000000000e+02,5.991237450861121305e-02,7.336857294478171809e-02,-4.920812987475098321e-01,4.975208056684561897e-01,1.302309264806898736e-02,-6.767513479242870389e-03,-8.042730269041675761e-03,-3.381727519707777851e-03,2.647719463932940442e-03,-1.320584827487980562e-03,2.960986247315666731e-04
1.180000000000000000e+02,1.761975919418575232e-01,-3.596639989210617672e-01,-2.119653090025185645e-03,3.596702448759301896e-01,1.056989263243257038e-01,2.790536798040532673e-03,-1.782067123332287117e-03,6.802790415474380126e-04,4.348944429464207673e-04,-3.437442608344998263e-05,-4.890194196272013016e-05
1.190000000000000000e+02,6.000350131506521079e-02,3.550519593485696457e-01,7.977687914282870496e-01,8.732107067679645285e-01,2.376817873876069243e-02,-2.853043421566181514e-02,-2.321522092202377152e-03,2.980883724457150663e-04,-3.240954294248310497e-03,-1.303545150254326046e-03,4.982420886867622301e-04
1.200000000000000000e+02,1.016464968206187841e-01,-1.920649140258094412e-01,6.470040470939862898e-01,6.749097481558099521e-01,4.447599937114915525e-02,-4.259514439866496360e-03,6.419953654366317153e-04,1.760333061823216028e-03,1.636258597982775953e-03,-6.795382308000252891e-05,-9.525028236334609488e-05
1.210000000000000000e+02,1.145448097921750036e-01,-5.501858200011595645e-01,-2.777727530095455699e-01,6.163295699906424785e-01,5.289150778623404048e-02,-1.107316540435010488e-02,-3.506341126648715445e-03,-3.059457998411119206e-04,-7.467173933327631019e-04,-1.963102406310479608e-05,-4.759252841102235010e-05
1.220000000000000000e+02,1.949093121176105337e-01,4.753516596532111893e-01,5.971869996364402855e-01,7.632768258435703723e-01,2.028581115552714753e-01,-2.312813765547039324e-04,1.275717509333196276e-03,3.227292143224147480e-04,4.931956233262813072e-04,2.774486004855081234e-04,7.938722003864029375e-05
1.230000000000000000e+02,1.343347763342685464e-01,2.529360197705081692e-01,2.188719318924033791e-02,2.538812307419554548e-01,5.892873041721807120e-02,3.853538778457288316e-03,-1.429457413870682814e-04,-7.435848768390096453e-04,1.738633308137060851e-04,1.884844280108932679e-04,-3.472860375878239481e-04
1.240000000000000000e+02,8.882968897563983668e-02,-6.955960763514669187e-01,3.067822317525141229e-01,7.602428816862470962e-01,3.873233882057157407e-02,-8.443980452919164215e-03,2.061236117060438744e-03,-1.508439528731031487e-03,-2.246773336783358666e-03,-3.286403851302521772e-04,-2.049482124969470576e-04
1.250000000000000000e+02,8.625135711415174433e-02,4.006505565403681995e-02,-5.217654678217621411e-01,5.233014543222895831e-01,2.753754261326392741e-02,-2.142441079957535521e-03,-1.593591283116535529e-03,1.046282818533583736e-03,-4.747964488803768646e-04,1.559029660900268510e-04,-4.394978651978131978e-04
1.260000000000000000e+02,1.832177480988769758e-01,-2.577954853781871392e-01,-2.248625442025768972e-01,3.420843113424392734e-01,1.135456909521556368e-01,6.146982973776582426e-03,-1.850463425010495655e-04,-4.326607555957817652e-04,-7.211579073946872143e-04,-1.731929442483348680e-04,-1.103696643374174613e-04
1.270000000000000000e+02,8.388041426259866540e-02,-3.380523403358046686e-01,6.723557960644394038e-01,7.525567761358346042e-01,3.398627504882774375e-02,-4.344030386001174193e-03,-9.634118899674692926e-03,1.729004820335555692e-03,2.050064495453307600e-03,-1.408241152270894858e-04,1.021405536738573261e-04
1.280000000000000000e+02,6.868320587529253007e-02,-1.146527797496867951e-01,-5.491345112843889487e-01,5.609759098106396058e-01,1.795477697830254182e-02,-8.390783377508315155e-03,-3.581487554006446139e-03,-3.868331515414102917e-03,1.881747435402703061e-03,1.732404152495981009e-03,1.204279352711168372e-04
1.290000000000000000e+02,9.324961355113664530e-02,-5.183429845371380074e-01,5.059319266650635916e-02,5.208062218935732846e-01,3.215086706821762563e-02,-1.160411503292446689e-02,-4.790515204267542515e-03,-1.868986671997419080e-03,7.636895201446058934e-05,9.546358259489018394e-04,1.264768475031097239e-04
1.300000000000000000e+02,1.379184597219099417e-01,8.374484349333360944e-01,-2.623815071210237621e-03,8.374525452691763405e-01,1.206995398542671516e-01,-3.630522806498670541e-03,1.439703149856974562e-04,-9.683344758593115387e-05,-1.783227896414718572e-04,-4.412445244283969004e-04,-2.471290525052349807e-04
1.310000000000000000e+02,1.331135753259901910e-01,6.301696949512451684e-02,-3.818376419303838309e-01,3.870027431935146867e-01,6.077518116245259061e-02,-1.459687218457794700e-03,4.822009330980092656e-03,-6.399422966374412880e-04,-1.025252938527954072e-04,-1.079329195725620139e-04,4.682735699113038663e-05
1.320000000000000000e+02,1.714566163869166715e-01,2.877189468719066889e-01,-5.184755538006724507e-01,5.929579177968644643e-01,1.172125180770890729e-01,2.033203010971096347e-03,-2.371232548161406051e-03,5.764455168502102822e-04,9.288282021646665498e-04,2.123945129828275213e-04,7.493487333665171946e-05
1.330000000000000000e+02,1.340713928009278910e-01,-8.045999822615824276e-03,1.339445282334734699e-01,1.341859707899201448e-01,5.725652672993120779e-02,5.931169897166466143e-03,-1.156702619068639137e-03,-2.012519984491145664e-04,-2.418587277985828621e-04,2.074952377428829209e-04,1.158557457365816390e-04
1.340000000000000000e+02,9.326318216468157396e-02,2.111211157729054599e-01,2.995738450467401170e-01,3.664923111898595320e-01,2.946075661852193966e-02,-4.503734210566379126e-03,2.316344048743479433e-03,-1.418362322139765652e-03,-1.536485035817936051e-04,5.608671675116916333e-04,1.546443238438222068e-04
1.350000000000000000e+02,1.119344514021339276e-01,2.614047726125749982e-01,7.927073439344273220e-01,8.346959855373731196e-01,7.547949945069518107e-02,-9.987048865678693765e-03,3.805522028524466194e-03,-3.893690110207126409e-04,6.136762738619960800e-04,-3.429835443951034790e-04,-1.951014832130004706e-04
1.360000000000000000e+02,1.727181456456365893e-01,-6.693920528820025417e-01,3.034329673815991391e-01,7.349539347167169945e-01,1.456126313844627596e-01,-2.864504669488621147e-04,1.300463564879450473e-03,-5.895812051596172054e-04,4.570729795316808008e-06,-4.460961536775220893e-04,1.433009301443632921e-05
1.370000000000000000e+02,1.439759693629630299e-01,-6.369170132093682213e-01,-4.871382462083790471e-02,6.387772056239423568e-01,8.624068445998682442e-02,6.607270498353301491e-04,-1.090285648926880846e-03,-5.646200535771583873e-04,3.278410510973994718e-04,3.647252445320159353e-04,-5.164183260775168094e-05
1.380000000000000000e+02,1.938616464046163390e-01,1.296708869507998962e-01,3.574196589220114961e-01,3.802148754408934961e-01,1.294769020670086257e-01,3.510910669921596394e-04,1.415688798447334307e-03,-3.794334270709187606e-04,-1.719046178489946897e-04,8.313220217059935635e-05,-6.286028743329730162e-05
1.390000000000000000e+02,1.054106616637521393e-01,1.249620300772679576e-01,-6.563111692890116755e-01,6.681016837986128998e-01,4.745397120944604141e-02,-6.112993140499067835e-04,-3.367902421189672424e-03,2.107618623869544905e-03,-1.514435845728634433e-05,3.786448452824942024e-05,-2.394111421994971067e-04
1.400000000000000000e+02,1.328917265781930923e-01,6.472895190955990641e-02,-7.030542979009406224e-02,9.556511221821469004e-02,5.599040758065298301e-02,7.575319220856968627e-03,-1.986227243384486307e-03,1.323795879837552647e-03,5.278597458380218654e-04,2.754811413696600653e-05,-5.837141669950973721e-05
1.410000000000000000e+02,1.390886302419752640e-01,-2.929114688755571350e-01,6.653203818343966791e-01,7.269445226997063303e-01,9.119975226942733659e-02,-6.933090294167332246e-03,2.330250273467893152e-04,-2.695620032024059753e-03,6.810565341270891082e-04,4.412783947000953333e-04,-9.297610776315412551e-05
1.420000000000000000e+02,1.772436812412589990e-01,-6.956608381403990293e-01,-3.527852521832844368e-02,6.965547904248328148e-01,1.433681138696495105e-01,-4.276234091105779456e-03,-1.045956710857831595e-04,1.671826061122594353e-05,-6.106525445980226507e-04,7.158853090039052347e-05,-6.289840371775934358e-05
1.430000000000000000e+02,7.182103072797976773e-02,-6.186796314100012628e-01,-4.169097825230372867e-01,7.460417234210304782e-01,2.454585395282331273e-02,-1.220982522032809658e-02,1.028623598486588797e-02,-6.979967234945760879e-04,-3.432755214531901800e-04,-2.028785663219512259e-04,-1.724734449920495294e-04
1.440000000000000000e+02,1.109765505122190105e-01,-1.200339258848785728e-01,-6.846686395091869937e-01,6.951109906271786265e-01,5.462907150596143374e-02,7.168330200303829614e-03,3.137953706744855964e-03,1.986795745776426259e-03,8.819079201669577373e-04,2.994279277033218278e-04,2.079223828570508914e-04
1.450000000000000000e+02,1.864938442493445647e-01,1.326472968250053119e-01,1.766059443848849997e-01,2.208731874788294747e-01,1.131586387583967263e-01,1.251396811561500400e-03,3.767093002466914697e-04,-3.889272840179591739e-04,-3.450084291785060486e-04,-9.109496196435529214e-05,6.604394000042645985e-05
1.460000000000000000e+02,5.646003328523063053e-02,-9.027980588080626589e-02,4.595833159423986514e-01,4.683665953529208559e-01,1.135118093863655628e-02,-4.124372575047585698e-02,5.426854177833728698e-03,6.824825613183094219e-05,-5.262609687554764548e-03,2.166523540394038605e-03,-5.558838121133558019e-05
1.470000000000000000e+02,1.734059420272253127e-01,-7.575811583973507402e-02,-6.218592710767659737e-01,6.264568980701812340e-01,1.244011914868364266e-01,2.709291148812242866e-03,1.114723932444938725e-03,-1.483888794258869659e-03,-5.522746308739279186e-04,2.047395793616235693e-04,-5.443858930642697658e-06
1.480000000000000000e+02,1.123076056056837024e-01,-5.069512116609579122e-01,-2.315572678988279676e-01,5.573314088774137254e-01,4.809854221673739300e-02,1.763315230478124107e-03,3.562885102724067110e-03,-1.612881405377075694e-03,-5.137158189254531493e-04,3.624836581943569058e-04,9.696634582279095582e-05
1.490000000000000000e+02,1.744705977917154205e-01,6.650336261341286415e-01,-4.835213644920107190e-01,8.222302802799978938e-01,1.990970354053764324e-01,4.488625260766543335e-03,2.557178343234545181e-03,8.179621119810409624e-04,3.565111193732928285e-04,3.606410654131142479e-04,2.256312697885842766e-04
1.500000000000000000e+02,5.149318412109379905e-02,-8.631384952681152578e-01,2.933487190866467809e-01,9.116257636790892072e-01,2.103337956469702313e-02,-3.693739922346184201e-02,-5.768280589125818203e-03,3.955743476753204035e-03,5.128170983131230543e-03,-5.500105842115576849e-05,1.829991039550282750e-04
1.510000000000000000e+02,1.047569236637406059e-01,-2.906567266388567217e-01,1.932535795457992756e-01,3.490390791124679537e-01,3.692979268681101379e-02,6.668846438980580160e-03,-2.337174493056815017e-03,4.631407167865475571e-05,1.042219545357436772e-04,-3.751320268403635083e-04,-2.000184615366107366e-04
1.520000000000000000e+02,6.179450557484598983e-02,-2.505130142345965982e-01,6.756803804675468594e-01,7.206252471636502843e-01,1.739431528254145945e-02,9.686674326605748675e-03,1.917217433714535346e-03,1.534265630307452000e-04,-1.845459331325516317e-03,1.289239958859322854e-04,-4.001022802658793509e-04
1.530000000000000000e+02,1.478921864504957884e-01,8.302464910685437849e-02,7.061304063535328579e-01,7.109945450819730173e-01,1.007490759211061848e-01,-5.199300590222222240e-03,2.854052543513230233e-03,1.026847310869882790e-05,1.131299489889769916e-03,2.499680909540114015e-04,1.777940739153827110e-04
1.540000000000000000e+02,9.107736478993358475e-02,-1.961047631021693716e-01,-2.726663655412701615e-01,3.358631045661960024e-01,2.774445667162814266e-02,-9.858267027853084841e-03,5.029787883999992104e-03,-4.992367595888502763e-04,-7.159538597798498216e-04,-4.949281807147265511e-04,9.122670713845870694e-05
1.550000000000000000e+02,1.553978105989679559e-01,-4.351215832294490909e-02,4.702102619495445168e-01,4.722192270170501027e-01,8.705196107941796935e-02,-7.489428795069974498e-04,2.640410380415847413e-03,1.114434346832338107e-03,-2.055740287754126427e-05,-2.655476603015127779e-04,6.125421168334810318e-05
1.560000000000000000e+02,1.915702140413136356e-01,4.435066021698357286e-01,-5.207650570578772342e-01,6.840280336511999071e-01,1.654009876472760654e-01,-1.160769101486547328e-03,-2.009652511578141620e-03,-5.505778141590145225e-05,2.783006191797721129e-04,2.527792598083777875e-05,-2.006308814994639533e-05
1.570000000000000000e+02,6.902256533918717241e-02,-1.143338336409563394e-01,8.763191573583659633e-01,8.837462820676047492e-01,3.326105967192616308e-02,-2.846797867297945484e-02,-2.574878482053399864e-05,-2.239857643080656047e-03,1.159399154483597982e-03,-9.343402081153362460e-04,-5.573590345281376202e-04
1.580000000000000000e+02,1.797167443101161388e-01,-2.220929275334918018e-01,-4.249956115770560650e-01,4.795274114377119923e-01,1.174625272204029430e-01,-4.893421600103198266e-03,-8.002953751096164581e-05,-4.439715383744990973e-04,8.721222924679139510e-05,7.327187244210442429e-05,3.393231942085961350e-04
1.590000000000000000e+02,5.891962274005077549e-02,-4.184440074568224199e-01,-1.911043588077372124e-01,4.600176771949547883e-01,1.230194634876946233e-02,4.572184181183835960e-02,-3.463776167624721403e-03,1.287358982334119162e-03,-2.081660958583753107e-03,6.389180525401272348e-04,-2.828021111676015664e-04
1.600000000000000000e+02,1.071155762466334260e-01,-5.597767404088613841e-01,-5.846516817998382853e-01,8.094242324851346204e-01,6.361773976420274923e-02,4.157498769882472800e-03,1.713337139195081349e-03,-8.145214508747944393e-05,-7.163538434591387727e-04,-1.227297083092881991e-04,-6.636172741270041087e-05
1.610000000000000000e+02,1.144661091767865124e-01,5.362518106021501030e-01,-4.137149054297299955e-01,6.772931620419733179e-01,5.675511373983475188e-02,5.960137929020170589e-03,8.890380444490642020e-04,-1.073973019425800146e-03,8.514334043250304518e-04,-2.217921492342345147e-05,3.719324800899315164e-05
1.620000000000000000e+02,1.233274320250196537e-01,2.916026816551230416e-01,5.303321516731424046e-01,6.052142720117594799e-01,6.072035314413454926e-02,-4.254887041813981696e-03,1.010060329218021025e-03,1.741539155836191455e-03,1.353599473276956289e-03,-7.215047262254525862e-05,3.174510279109199473e-04
1.630000000000000000e+02,1.964693482904066868e-01,2.394199094818286466e-01,3.287313737898252541e-01,4.066770330004300105e-01,1.348106694004612138e-01,2.487072144965463139e-04,5.572976623422487563e-04,5.449208380949865926e-04,-2.736264073330829660e-04,-2.956524908450663958e-04,1.924182760992820818e-05
1.640000000000000000e+02,1.663536782152742755e-01,1.619571919467291954e-01,1.557721531463345799e-01,2.247111383957519914e-01,8.993514068961921959e-02,-1.429335554784194606e-03,-9.393110880441257748e-04,3.066739432913134777e-04,-3.804068693258333411e-05,-2.933522965639090430e-04,-1.732825253487613182e-04
1.650000000000000000e+02,9.632860440788915124e-02,1.071989757759267969e-01,5.584717854181477092e-02,1.208740160600659391e-01,2.943781315327897996e-02,-5.320145610468562936e-03,2.232254964686264387e-03,7.888047308945989045e-04,1.147244479270392858e-03,8.299281622692333826e-05,-1.517690450321129703e-04
1.660000000000000000e+02,9.047551782512003316e-02,-6.766961734922096738e-01,-1.478302933710518297e-01,6.926554026766628125e-01,3.599961033037381297e-02,1.635252297793599041e-04,-3.233826774101666857e-03,1.607094764926486619e-03,2.666641261597213486e-04,-5.646597890263116426e-05,8.850233877355506706e-05
1.670000000000000000e+02,1.794680306283976678e-01,1.811754206327581829e-01,3.095881121869406005e-01,3.587050769767979874e-01,1.096598241153083214e-01,4.159713112632745791e-03,3.268012119446161989e-04,-7.846633390421464682e-04,-8.844595063894900022e-06,2.717581041893346594e-04,2.384395725085752815e-05
1.680000000000000000e+02,1.821960759106535099e-01,2.839377027148670685e-01,-7.561871563872112345e-01,8.077373549044101209e-01,2.045769960999283266e-01,1.045697017144409102e-03,-3.789447090084885339e-03,3.754454573192678168e-04,-7.737221540473626646e-04,3.708158698434438350e-05,-1.527563537155884887e-04
1.690000000000000000e+02,1.266059758315468131e-01,2.834464261737600910e-01,4.054125637678748090e-02,2.863310496248795411e-01,5.282052428122688964e-02,7.042626106149807441e-03,-3.362276018985865811e-03,1.626256879714294001e-04,-6.107870303345697138e-04,5.131361708698989332e-05,3.992441445466177186e-05
1.700000000000000000e+02,1.016443596443488001e-01,-4.260592903637868134e-01,4.281687847618368403e-01,6.040323063791553926e-01,4.104251480060217006e-02,-8.432004416987215478e-04,4.388951461051782132e-04,-1.858634826490401792e-05,1.476395796749851996e-03,2.900902152414008839e-04,-2.261933544391858675e-04
1.710000000000000000e+02,1.992376022241377220e-01,-4.959414784559625367e-01,8.429691495479309238e-02,5.030545894075330038e-01,1.473637579028572175e-01,-4.171942870924039148e-03,-2.285420756675815568e-04,8.690452530246695062e-05,6.853203842380750643e-04,5.664292878382326535e-05,7.676633728692650038e-07
1.720000000000000000e+02,9.739153180515502939e-02,9.082097710584854933e-02,4.254599682003475380e-01,4.350455544233290950e-01,3.322633620468251614e-02,1.005163188953184239e-02,-1.147512552476737113e-02,-1.554595244576129076e-04,1.830052822853200922e-04,2.144570649540433749e-04,1.851689448162385787e-04
1.730000000000000000e+02,7.740685683898437808e-02,-4.928834638112916111e-01,6.280050734830345815e-01,7.983260494428630061e-01,3.175348232685396704e-02,5.448493374928586874e-03,-6.234721370645956995e-05,-3.696288342548426087e-04,9.569722067594987891e-04,1.031266316600998323e-03,-2.067736480170223601e-04
1.740000000000000000e+02,1.820147181956104920e-01,1.116495113551249363e-01,6.467126040440611678e-01,6.562795179001770229e-01,1.427245260496333157e-01,4.809919639789939083e-04,1.288197986159422825e-03,5.120024995144412117e-04,3.384378518056507801e-04,-3.404021235769993936e-04,3.997982243841846639e-05
1.750000000000000000e+02,1.718503097166881322e-01,-1.401511588286143417e-01,6.914516842587650203e-01,7.055124229843768857e-01,1.364088495921160771e-01,-1.394675046892057679e-03,-1.835341730290207529e-03,2.673857589958750225e-04,2.027695156288089606e-04,4.281144710747142312e-04,-5.420659364563373828e-05
1.760000000000000000e+02,1.501834108357026909e-01,2.191833486240702400e-01,-1.084529343706944482e-01,2.445472945826121236e-01,7.356488971086455608e-02,3.348864910045490362e-03,-1.195046482285744283e-03,2.046141845430948791e-04,6.243706291431116995e-05,-7.767533320546249342e-06,6.792290312929161189e-05
1.770000000000000000e+02,1.937620447666927870e-01,-4.154529086696513440e-01,2.380945797852338508e-01,4.788425088118020700e-01,1.368409131287902369e-01,3.842731480789840504e-04,-8.104052383196558296e-04,5.395810046193716403e-05,-4.966633977656620402e-04,-1.585514690388700743e-04,6.790193984218539924e-05
1.780000000000000000e+02,1.888571865821628282e-01,-4.407824525770926982e-01,3.843649118592528668e-01,5.848295101723648415e-01,1.417413163383517971e-01,-1.026922866621537977e-04,-1.889023901637143510e-03,9.517080680896405909e-04,9.391312428608245000e-06,-9.836649499384009232e-06,-8.770595958285110072e-05
1.790000000000000000e+02,1.622372754952631224e-01,-4.190848774151980094e-01,-3.519382852360912195e-01,5.472592540040157605e-01,1.003939724805205658e-01,-3.692536463227202859e-03,1.859279918742018367e-03,-1.559428688916453254e-04,-3.550147607556120022e-05,2.436644941661292307e-05,2.054827097586198192e-06
1.800000000000000000e+02,1.791052114321516897e-01,-8.498315655789269452e-02,-1.419462877226154163e-01,1.654414866252561789e-01,1.030807153716684632e-01,-3.820861618610060795e-03,-3.095830035372726385e-03,-9.696570173242102797e-04,2.165901641912881814e-04,-4.486493475374109252e-04,9.696288833982436017e-05
1.810000000000000000e+02,8.707201104831613359e-02,-2.148825555215246597e-01,-3.399047613685058922e-01,4.021315201130620798e-01,2.609057035354473558e-02,-1.753240966647007237e-02,-3.813321925760781994e-03,2.963587776065867985e-04,-4.782633265576485826e-04,-1.740324155378170090e-03,1.155394521068497937e-04
1.820000000000000000e+02,7.118698353515474919e-02,7.778774316011797252e-01,4.584467644336820968e-01,9.029212227066988339e-01,3.951268329588712713e-02,-4.830606479090060468e-03,-9.942875290838371072e-03,9.778127357704669009e-04,1.940807221678886307e-03,3.845982305463735429e-04,-4.149413308990324012e-04
1.830000000000000000e+02,1.505092773972404041e-01,-2.981534682141620540e-01,-1.685835977907974570e-01,3.425141165736424465e-01,7.634249781663784984e-02,1.756256056474114757e-03,3.463605820124282531e-03,-5.520647871760653302e-04,1.941079313165783304e-04,1.470719337413051164e-04,1.932185113195927784e-05
1.840000000000000000e+02,1.571927804982129473e-01,-6.871736487908171320e-02,-7.749265466126575852e-01,7.779673700618453536e-01,1.315096997891450625e-01,-3.352928158139034664e-04,4.114901106884172322e-04,3.262227086735514092e-04,7.021941981961710155e-04,-4.392536816396619415e-04,-7.718221598973507014e-05
1.850000000000000000e+02,7.505793931734083824e-02,2.368536463181449558e-01,-8.045205632477929747e-01,8.386614254052388029e-01,3.326039874633814064e-02,1.664189970705653998e-02,5.272226435803828437e-03,-2.916450834767880806e-04,3.826480969015833011e-04,1.008927004592763410e-03,1.602459894292085352e-04
1.860000000000000000e+02,1.093335909657314059e-01,-4.731405987346649078e-01,-2.941871655956656562e-01,5.571428134439219138e-01,4.555873504758980314e-02,-3.939722906128206859e-03,5.383302574277770702e-04,3.892712674056220123e-04,2.552157768616059030e-04,7.499321980430906365e-05,-2.334280408096134352e-04
